RUC_PROVEEDOR,TIPO_PROCEDIMIENTO,SUB_TOTAL,IGV,ACUERDO_MARCO,year,month,day
1451,0,945.28,170.15,15,2022,6,1
1034,0,450.0,81.0,6,2022,6,1
1197,0,77944.67,14030.04,3,2022,6,1
324,0,3055.44,549.98,2,2022,6,1
22,0,2750.0,495.0,6,2022,6,1
432,0,720.0,129.6,6,2022,6,1
740,0,1783.36,321.0,11,2022,6,1
583,0,1627.2,292.89,10,2022,6,1
495,0,166.0,29.88,12,2022,6,1
495,0,143.76,25.88,12,2022,6,1
1010,0,361.15,65.01,11,2022,6,1
495,0,94.0,16.92,12,2022,6,1
1152,0,4579.33,824.28,15,2022,6,1
495,0,1700.0,306.0,12,2022,6,1
495,0,510.0,91.8,12,2022,6,1
649,0,4311.96,776.15,11,2022,6,1
495,0,124.0,22.32,12,2022,6,1
1424,0,2992.8,538.7,9,2022,6,1
490,0,252.5,45.45,12,2022,6,1
1371,0,4054.32,729.78,15,2022,6,1
1371,1,1022703.3,184086.59,15,2022,6,1
456,0,5330.0,959.4,11,2022,6,1
817,0,7596.42,1367.36,11,2022,6,1
1283,0,819.0,147.42,3,2022,6,1
1283,0,8550.0,1539.0,3,2022,6,1
798,0,2027.16,364.89,1,2022,6,1
526,0,17061.08,3070.99,1,2022,6,1
1283,0,1401.0,252.18,6,2022,6,1
1283,0,2335.0,420.3,6,2022,6,1
1233,0,231.3,41.63,12,2022,6,1
668,0,818.12,147.26,11,2022,6,1
405,0,726.0,130.68,9,2022,6,1
668,0,2592.9,466.72,11,2022,6,1
668,0,802.86,144.51,11,2022,6,1
383,0,2181.96,392.75,1,2022,6,1
1453,0,7880.82,1418.55,9,2022,6,1
1453,0,5167.65,930.18,9,2022,6,1
495,0,4500.0,810.0,12,2022,6,1
1348,0,915.2,164.74,6,2022,6,1
1348,0,15041.2,2707.41,6,2022,6,1
1281,0,152.5,27.45,12,2022,6,1
1281,0,366.0,65.88,12,2022,6,1
642,0,14341.71,2581.51,11,2022,6,1
1192,0,2336.0,0.0,11,2022,6,1
1333,0,2188.72,393.97,11,2022,6,1
760,0,51487.8,9267.8,15,2022,6,1
760,1,81823.5,14728.23,15,2022,6,1
701,0,1074.68,193.44,11,2022,6,1
701,0,2855.4,513.97,11,2022,6,1
34,0,2370.13,426.6,11,2022,6,1
1312,0,5783.61,1041.07,12,2022,6,1
1312,0,2502.0,450.36,12,2022,6,1
500,0,13904.4,2502.79,1,2022,6,1
790,0,518.0,93.24,12,2022,6,1
1533,0,2350.0,423.0,6,2022,6,1
394,0,7997.9,1439.62,11,2022,6,1
454,0,2079.09,374.24,11,2022,6,1
861,0,9761.76,1757.12,11,2022,6,1
941,0,2685.07,483.31,15,2022,6,1
1490,0,505.56,91.0,11,2022,6,1
378,0,2969.35,534.48,1,2022,6,1
1173,0,3542.92,637.73,1,2022,6,1
831,0,4231.99,761.78,11,2022,6,1
693,0,14438.25,2598.89,3,2022,6,1
31,0,4185.0,753.3,3,2022,6,1
1355,0,3048.16,548.67,15,2022,6,1
1256,0,2241.45,403.46,6,2022,6,1
165,0,808.0,145.44,6,2022,6,1
1092,0,3206.17,577.11,11,2022,6,1
1246,0,1140.0,205.2,6,2022,6,1
1030,0,287.0,51.66,12,2022,6,1
1065,0,872.0,156.96,9,2022,6,1
1352,0,68187.0,12273.66,3,2022,6,1
498,0,7850.0,1413.0,12,2022,6,1
1524,0,3200.0,576.0,12,2022,6,1
993,0,328.5,59.13,0,2022,6,1
993,0,657.0,118.26,0,2022,6,1
180,0,2700.0,486.0,14,2022,6,1
668,0,143.83,25.89,11,2022,6,1
1322,0,906.72,163.21,11,2022,6,1
1220,0,2665.62,479.81,11,2022,6,1
1407,0,558.8,100.58,12,2022,6,1
180,0,470.0,84.6,14,2022,6,1
896,0,384.75,69.26,12,2022,6,1
364,0,3953.64,711.65,11,2022,6,1
756,0,5948.64,1070.76,12,2022,6,1
713,0,945.69,170.22,2,2022,6,1
713,0,286.09,51.5,2,2022,6,1
180,0,382.5,68.85,14,2022,6,1
997,0,4957.15,892.29,11,2022,6,1
668,0,2636.24,474.52,11,2022,6,1
1211,0,568.06,102.25,11,2022,6,1
1331,0,1181.55,212.67,11,2022,6,1
321,0,340.83,61.35,11,2022,6,1
891,0,2558.2,460.48,11,2022,6,1
1390,0,1980.0,356.4,12,2022,6,1
98,0,3524.49,634.41,11,2022,6,1
1268,0,304.02,54.72,9,2022,6,1
671,0,1576.02,283.68,11,2022,6,1
976,0,7745.54,1394.2,12,2022,6,1
577,0,1600.0,288.0,10,2022,6,1
544,0,55665.9,10019.86,3,2022,6,1
671,0,850.18,153.03,11,2022,6,1
1549,0,5520.0,993.6,6,2022,6,1
1549,0,2070.0,372.6,6,2022,6,1
93,0,6990.0,1258.2,3,2022,6,1
932,0,3200.0,576.0,12,2022,6,1
398,0,927.8,167.0,1,2022,6,1
920,0,1922.28,346.01,1,2022,6,1
148,0,11595.0,2087.1,3,2022,6,1
233,0,2664.6,479.64,6,2022,6,1
81,0,3173.6,571.25,12,2022,6,1
1030,0,508.46,91.52,11,2022,6,1
1327,0,3160.13,568.82,9,2022,6,1
392,0,3218.95,579.41,11,2022,6,1
390,0,1886.4,339.55,1,2022,6,1
228,0,4044.54,728.02,11,2022,6,1
1473,0,353.49,63.63,9,2022,6,1
483,0,2420.08,435.61,1,2022,6,1
500,0,1189.12,214.04,1,2022,6,1
483,0,1210.04,217.81,1,2022,6,1
843,0,2101.8,378.32,11,2022,6,1
777,0,777.97,140.03,12,2022,6,1
1343,0,715.74,128.83,11,2022,6,1
113,0,812.8,146.3,12,2022,6,1
467,0,4525.0,814.5,3,2022,6,1
1143,0,1037.34,186.72,11,2022,6,1
791,0,52214.0,9398.52,3,2022,6,1
301,0,923.58,166.24,12,2022,6,1
1219,0,5176.86,0.0,15,2022,6,1
1143,0,2592.35,466.62,11,2022,6,1
1041,0,5070.88,912.76,11,2022,6,1
1030,0,5164.79,929.67,11,2022,6,1
571,0,12648.6,2276.75,15,2022,6,1
410,0,588.62,105.95,12,2022,6,1
486,0,130.0,23.4,12,2022,6,1
515,0,1249.71,224.95,11,2022,6,1
677,0,3400.0,0.0,12,2022,6,1
486,0,208.0,37.44,12,2022,6,1
301,0,18090.0,3256.2,12,2022,6,1
401,0,11160.0,2008.8,12,2022,6,1
492,0,62493.2,11248.78,11,2022,6,1
1220,0,1331.5,239.67,11,2022,6,1
1073,0,19144.0,3445.92,12,2022,6,1
214,0,192.0,34.56,12,2022,6,1
1133,0,933.23,167.99,12,2022,6,1
410,0,4458.5,802.53,12,2022,6,1
1364,0,4800.0,864.0,12,2022,6,1
228,0,2482.92,446.93,11,2022,6,1
1183,1,87945.0,15830.1,6,2022,6,1
1183,1,151399.0,27251.82,6,2022,6,1
1343,0,347.02,62.46,11,2022,6,1
843,0,4685.88,843.45,11,2022,6,1
1104,0,186.84,33.63,12,2022,6,1
1104,0,785.26,141.35,12,2022,6,1
1042,0,1629.44,293.3,12,2022,6,1
790,0,663.2,119.38,12,2022,6,1
590,0,965.63,173.81,11,2022,6,1
381,0,247.2,44.5,12,2022,6,1
1068,0,691.2,124.42,12,2022,6,1
756,0,15.4,2.77,12,2022,6,1
1166,0,943.88,169.9,11,2022,6,1
1479,0,4140.0,745.2,12,2022,6,1
72,0,891.97,160.55,12,2022,6,1
1343,0,384.74,69.25,11,2022,6,1
838,0,1203.84,216.69,11,2022,6,1
301,0,780.0,140.4,12,2022,6,1
1332,0,610.35,109.86,11,2022,6,1
855,0,220.0,39.6,12,2022,6,1
1256,0,3922.55,706.06,6,2022,6,1
366,0,1260.0,226.8,22,2022,6,1
84,0,305.0,54.9,12,2022,6,1
1371,0,53394.03,9610.93,15,2022,6,1
1501,0,1467.18,264.09,11,2022,6,1
162,0,455.0,81.9,12,2022,6,1
888,0,104.88,18.88,11,2022,6,1
1289,0,1008.2,181.48,11,2022,6,1
946,0,1569.9,282.58,11,2022,6,1
932,0,1600.0,288.0,12,2022,6,1
1220,0,6298.49,1133.73,11,2022,6,1
400,0,1176.0,211.68,14,2022,6,1
1265,0,1410.0,253.8,3,2022,6,1
1064,0,9000.0,1620.0,12,2022,6,1
571,0,73846.5,13292.37,15,2022,6,1
1102,0,792.12,142.58,11,2022,6,1
1343,0,377.2,67.9,11,2022,6,1
756,0,820.0,147.6,12,2022,6,1
98,0,17565.1,3161.72,15,2022,6,1
685,0,334.0,60.12,12,2022,6,1
1104,0,313.4,56.41,12,2022,6,1
1198,0,208.0,37.44,12,2022,6,1
777,0,3600.0,648.0,12,2022,6,1
394,0,1968.62,354.35,11,2022,6,1
442,0,398.78,0.0,11,2022,6,1
1440,0,1005.0,0.0,11,2022,6,1
1111,0,474.0,85.32,11,2022,6,1
392,0,59576.04,10723.69,15,2022,6,1
778,0,1311.66,236.1,11,2022,6,1
768,0,246.4,44.36,11,2022,6,1
1480,0,207.04,37.27,11,2022,6,1
1224,0,3076.32,553.74,9,2022,6,1
5,0,1800.0,324.0,12,2022,6,1
1411,0,614.0,110.52,6,2022,6,1
1104,0,313.4,56.41,12,2022,6,1
1111,0,316.0,56.88,11,2022,6,1
1473,0,8394.6,1511.03,9,2022,6,1
1016,0,31400.0,5652.0,12,2022,6,1
301,0,2151.38,387.25,12,2022,6,1
184,0,3514.5,632.61,14,2022,6,1
213,0,280.65,50.52,12,2022,6,1
233,0,439.0,79.02,2,2022,6,1
149,0,1190.0,214.2,2,2022,6,1
213,0,507.36,91.32,12,2022,6,1
544,0,2926.14,526.71,3,2022,6,1
1327,0,806.0,145.08,9,2022,6,1
1220,0,1911.08,343.99,11,2022,6,1
184,0,5550.0,999.0,14,2022,6,1
653,0,290.0,52.2,12,2022,6,1
341,0,630.4,113.47,12,2022,6,1
1220,0,1911.08,343.99,11,2022,6,1
677,0,661.91,0.0,9,2022,6,1
877,0,2651.77,0.0,9,2022,6,1
436,1,454771.8,81858.92,6,2022,6,1
641,0,672.55,121.07,12,2022,6,1
641,0,759.25,136.67,12,2022,6,1
386,0,3294.3,592.97,11,2022,6,1
30,0,4960.0,892.8,9,2022,6,1
30,0,315.0,56.7,9,2022,6,1
418,0,859.2,154.66,12,2022,6,1
1143,0,206.91,37.24,11,2022,6,1
496,0,2380.0,428.4,9,2022,6,1
231,0,650.0,0.0,12,2022,6,1
30,0,6390.2,1150.24,9,2022,6,1
22,0,27195.0,0.0,6,2022,6,1
30,0,2520.0,453.6,9,2022,6,1
750,0,477.15,85.88,11,2022,6,1
337,0,2599.2,467.86,12,2022,6,1
1461,0,15115.0,2720.7,3,2022,6,1
779,0,887.84,159.81,11,2022,6,1
1313,0,105.14,18.93,3,2022,6,1
1073,0,946.0,170.28,3,2022,6,1
585,0,30335.68,5460.42,9,2022,6,1
937,0,22384.75,4029.26,15,2022,6,1
937,0,9245.52,1664.19,15,2022,6,1
609,0,431.72,77.71,11,2022,6,1
492,0,15197.56,2735.56,11,2022,6,1
987,0,1562.0,281.16,3,2022,6,1
1501,0,2272.2,409.0,11,2022,6,1
1358,0,9007.85,1621.41,9,2022,6,1
1442,0,159.0,28.62,12,2022,6,1
1349,0,271.0,48.78,12,2022,6,1
298,0,1431.25,257.63,12,2022,6,1
1190,0,20.7,3.73,9,2022,6,1
756,0,196.5,35.37,12,2022,6,1
1165,0,42.24,7.6,12,2022,6,1
341,0,24.0,4.32,12,2022,6,1
843,0,960.0,172.8,12,2022,6,1
113,0,1071.6,192.89,12,2022,6,1
1220,0,3314.7,596.65,12,2022,6,1
111,0,300.0,54.0,12,2022,6,1
356,0,38.1,6.86,12,2022,6,1
1079,0,100.0,18.0,9,2022,6,1
1073,0,57.5,10.35,12,2022,6,1
229,0,151.33,27.24,9,2022,6,1
1342,0,560.0,100.8,12,2022,6,1
1473,0,480.0,86.4,9,2022,6,1
589,0,162.0,29.16,9,2022,6,1
1473,0,2100.0,378.0,9,2022,6,1
1380,0,1514.8,272.66,11,2022,6,1
1443,0,673.35,121.21,12,2022,6,1
113,0,1274.4,229.39,12,2022,6,1
802,0,14190.16,2554.18,11,2022,6,1
637,0,19834.3,3570.19,11,2022,6,1
589,0,1120.0,201.6,9,2022,6,1
674,1,305030.0,54905.4,3,2022,6,1
563,0,1191.95,0.0,11,2022,6,1
1174,0,3053.97,549.72,12,2022,6,1
563,0,5299.98,0.0,15,2022,6,1
113,0,229.92,41.39,12,2022,6,1
184,0,7980.0,1436.4,14,2022,6,1
158,0,453.7,0.0,12,2022,6,1
1212,0,9105.0,1638.9,12,2022,6,1
790,0,13527.94,2435.03,12,2022,6,1
1029,0,1584.45,285.2,2,2022,6,1
113,0,772.0,138.96,12,2022,6,1
539,0,455.0,81.9,12,2022,6,1
1549,0,1780.0,320.4,6,2022,6,1
1421,0,982.0,176.76,9,2022,6,1
1339,0,532.0,95.76,9,2022,6,1
53,0,520.1,93.62,3,2022,6,1
429,0,1411.02,253.98,11,2022,6,1
79,0,247.0,44.46,9,2022,6,1
421,0,1480.0,266.4,3,2022,6,1
685,0,186.0,33.48,12,2022,6,1
1473,0,1394.0,250.92,9,2022,6,1
685,0,540.0,97.2,12,2022,6,1
685,0,720.0,129.6,12,2022,6,1
790,0,389.0,70.02,12,2022,6,1
685,0,540.0,97.2,12,2022,6,1
490,0,435.6,78.41,12,2022,6,1
685,0,183.0,32.94,12,2022,6,1
1551,0,22120.56,3981.7,15,2022,6,1
740,0,4771.62,858.89,15,2022,6,1
685,0,635.1,114.32,12,2022,6,1
746,0,813.72,146.47,11,2022,6,1
826,0,3364.9,605.68,9,2022,6,1
321,0,780.6,140.51,11,2022,6,1
746,0,836.52,150.57,11,2022,6,1
969,0,714.78,128.66,15,2022,6,1
364,0,451.44,81.26,11,2022,6,1
858,0,1756.85,316.23,11,2022,6,1
321,0,285.92,51.47,11,2022,6,1
144,0,27283.32,4911.0,3,2022,6,1
932,0,438.0,78.84,12,2022,6,1
1163,0,240.68,0.0,12,2022,6,1
1347,0,5149.5,926.91,3,2022,6,1
777,1,7902.5,1422.45,12,2022,6,1
1455,0,2524.29,0.0,12,2022,6,1
1092,0,13254.5,2385.81,11,2022,6,1
508,0,83130.0,14963.4,3,2022,6,1
777,1,9360.76,1684.94,12,2022,6,1
68,0,1728.0,0.0,3,2022,6,1
1213,0,3332.0,599.76,6,2022,6,1
247,0,504.09,90.74,12,2022,6,1
260,0,965.0,0.0,12,2022,6,1
777,0,5264.42,947.6,12,2022,6,1
1514,0,29289.2,5272.06,6,2022,6,1
1234,0,2050.98,369.18,3,2022,6,1
792,0,30150.0,5427.0,9,2022,6,1
1110,0,9000.0,1620.0,12,2022,6,1
899,0,3875.0,697.5,12,2022,6,1
195,0,982.8,176.9,9,2022,6,1
848,0,2207.86,397.41,12,2022,6,1
848,0,1446.4,260.35,12,2022,6,1
356,0,9000.0,1620.0,12,2022,6,1
214,0,549.0,98.82,9,2022,6,1
159,0,530.0,95.4,22,2022,6,1
577,0,1085.8,195.44,10,2022,6,1
381,0,22788.75,4101.98,12,2022,6,1
1326,0,186.75,33.62,12,2022,6,1
1326,0,224.1,40.34,12,2022,6,1
113,0,356.28,64.13,12,2022,6,1
1326,0,186.75,33.62,12,2022,6,1
206,0,2101.51,378.28,11,2022,6,1
1167,0,259.58,46.72,12,2022,6,1
1326,0,172.32,31.02,12,2022,6,1
1275,0,1125.0,202.5,6,2022,6,1
195,0,807.5,145.35,9,2022,6,1
544,0,8284.9,1491.28,3,2022,6,1
653,0,3720.0,669.6,12,2022,6,1
1358,0,168.75,30.38,9,2022,6,1
1549,0,2580.0,464.4,6,2022,6,1
264,0,6436.92,1158.65,15,2022,6,1
1073,0,4335.0,780.3,9,2022,6,1
653,0,465.0,83.7,12,2022,6,1
811,0,336.0,60.48,12,2022,6,1
1324,0,216.8,39.02,12,2022,6,1
899,0,160.0,28.8,12,2022,6,1
653,0,1240.0,223.2,12,2022,6,1
743,0,841.82,151.53,2,2022,6,1
848,0,1069.56,192.51,12,2022,6,1
653,0,2325.0,418.5,12,2022,6,1
39,0,12156.3,2188.13,1,2022,6,1
558,0,875.72,157.63,12,2022,6,1
1272,0,456.9,82.24,12,2022,6,1
1503,0,106.7,19.21,12,2022,6,1
1364,0,115.95,20.88,12,2022,6,1
1256,0,6320.65,1137.72,6,2022,6,1
1347,1,183690.0,33064.2,3,2022,6,1
899,0,141.6,25.49,12,2022,6,1
162,0,169.0,30.42,12,2022,6,1
301,0,2390.0,430.2,12,2022,6,1
1044,0,870.0,156.6,3,2022,6,1
1326,0,1721.0,309.78,12,2022,6,1
143,0,882.0,158.76,9,2022,6,1
843,0,7586.42,1365.57,11,2022,6,1
966,0,10753.9,1935.7,1,2022,6,1
277,0,1472.4,265.03,3,2022,6,1
280,0,4576.13,823.7,15,2022,6,1
1377,0,2496.0,449.28,3,2022,6,1
1547,0,669.9,120.58,6,2022,6,1
536,1,108141.44,19465.46,15,2022,6,1
113,0,594.24,106.96,12,2022,6,1
1143,0,64.38,11.59,11,2022,6,1
1559,1,12250.0,2205.0,3,2022,6,1
1031,1,7783.9,1401.1,11,2022,6,1
1339,0,192.0,34.56,12,2022,6,1
827,0,56.8,10.22,11,2022,6,1
1253,1,5444.18,979.95,11,2022,6,1
307,0,3180.0,572.4,6,2022,6,1
1010,0,624.87,112.48,11,2022,6,1
1043,0,2040.0,367.2,12,2022,6,1
1010,0,522.61,94.07,11,2022,6,1
1324,0,416.6,74.99,12,2022,6,1
359,0,623.91,112.3,12,2022,6,1
653,0,930.0,167.4,12,2022,6,1
1265,0,2307.8,415.4,3,2022,6,1
567,0,976.0,175.68,12,2022,6,1
301,0,505.24,90.94,12,2022,6,1
581,0,173.87,31.3,12,2022,6,1
1339,0,160.0,28.8,12,2022,6,1
406,0,2400.0,432.0,12,2022,6,1
1339,0,160.0,28.8,12,2022,6,1
301,0,207.56,37.36,12,2022,6,1
421,0,6690.0,1204.2,3,2022,6,1
1504,0,848.4,152.7,11,2022,6,1
111,0,250.0,45.0,12,2022,6,1
718,0,19186.0,3453.48,11,2022,6,1
302,0,6175.2,1111.54,12,2022,6,1
718,0,8577.4,1543.93,11,2022,6,1
1353,0,922.92,166.13,12,2022,6,1
1246,0,4230.0,761.4,6,2022,6,1
680,0,4998.8,899.78,11,2022,6,1
62,0,295.8,53.24,12,2022,6,1
410,0,2680.0,482.4,12,2022,6,1
553,0,5000.0,900.0,6,2022,6,1
1544,1,144502.8,26010.5,6,2022,6,1
1301,0,582.0,104.76,9,2022,6,1
1327,0,825.6,148.61,9,2022,6,1
896,0,16764.5,3017.61,12,2022,6,1
1246,0,720.0,129.6,6,2022,6,1
609,0,47994.16,8638.96,11,2022,6,1
946,1,22426.74,4036.81,11,2022,6,1
1211,0,662.12,119.18,11,2022,6,1
394,0,17682.84,3182.9,11,2022,6,1
1310,0,1038.3,186.89,11,2022,6,1
394,1,84848.0,15272.64,11,2022,6,1
408,0,795.27,143.15,11,2022,6,1
675,0,3644.0,655.92,12,2022,6,1
135,0,662.73,119.29,11,2022,6,1
381,0,5538.97,997.02,12,2022,6,1
156,0,405.0,72.9,2,2022,6,1
886,0,27391.6,4930.49,3,2022,6,1
394,0,1062.56,191.26,11,2022,6,1
1357,0,1584.45,285.2,11,2022,6,1
237,0,15084.0,2715.12,6,2022,6,1
394,0,1271.6,228.89,11,2022,6,1
881,0,18.84,3.39,3,2022,6,1
394,0,1332.12,239.78,11,2022,6,1
609,0,1545.08,278.11,11,2022,6,1
997,0,8111.0,1459.98,11,2022,6,1
875,0,2955.76,532.04,6,2022,6,1
1448,0,5242.5,943.65,6,2022,6,1
238,0,23969.97,4314.59,15,2022,6,1
508,0,14417.72,2595.19,3,2022,6,1
889,0,1216.04,218.89,6,2022,6,1
746,0,991.52,178.47,11,2022,6,1
1256,0,2417.4,435.13,6,2022,6,1
652,0,14456.4,2602.15,3,2022,6,1
693,0,470.9,84.76,3,2022,6,1
718,0,2079.06,374.23,11,2022,6,1
1224,0,3283.2,590.98,9,2022,6,1
734,0,590.0,106.2,6,2022,6,1
1339,0,160.0,28.8,12,2022,6,1
394,0,1840.72,331.33,11,2022,6,1
685,0,1930.0,347.4,12,2022,6,1
33,0,600.0,108.0,12,2022,6,1
571,0,9487.76,1707.8,15,2022,6,1
778,0,782.02,140.76,11,2022,6,1
373,0,19432.36,3497.82,12,2022,6,1
268,0,6840.0,1231.2,2,2022,6,1
735,0,1448.16,260.67,11,2022,6,1
454,1,3514.36,632.59,11,2022,6,1
843,0,5697.6,1025.57,11,2022,6,1
373,0,2048.0,368.64,9,2022,6,1
377,0,3394.5,611.01,9,2022,6,1
492,0,6609.97,1189.79,11,2022,6,1
1068,0,1731.0,311.58,12,2022,6,1
401,1,21000.0,3780.0,12,2022,6,1
1270,0,1672.0,300.96,6,2022,6,1
301,0,2203.5,396.63,12,2022,6,1
1259,0,2400.0,432.0,3,2022,6,1
1073,1,9053.0,1629.54,3,2022,6,1
108,0,5460.0,982.8,3,2022,6,1
1461,0,2458.58,442.54,3,2022,6,1
877,0,1457.38,0.0,9,2022,6,1
651,0,40832.48,7349.85,11,2022,6,1
1358,0,268.11,48.26,9,2022,6,1
1326,0,149.4,26.89,12,2022,6,1
822,0,8520.75,1533.74,15,2022,6,1
151,0,4800.0,864.0,12,2022,6,1
1339,0,320.0,57.6,12,2022,6,1
53,0,21152.4,3807.43,3,2022,6,1
1339,0,160.0,28.8,12,2022,6,1
792,0,1391.39,250.45,9,2022,6,1
1104,0,4810.29,865.85,12,2022,6,1
1265,0,31820.0,5727.6,6,2022,6,1
940,0,11486.5,2067.57,15,2022,6,1
285,0,382.0,68.76,9,2022,6,1
1364,0,492.39,88.63,12,2022,6,1
1429,0,320.0,57.6,0,2022,6,1
1448,0,3927.5,706.95,6,2022,6,1
151,0,521.15,93.81,12,2022,6,1
1220,0,1073.0,193.14,12,2022,6,1
891,0,2828.0,509.04,12,2022,6,1
180,0,1760.0,316.8,7,2022,6,1
940,0,3205.0,576.9,2,2022,6,1
1030,0,533.92,96.12,11,2022,6,1
855,0,1346.8,242.42,12,2022,6,1
653,0,930.0,167.4,12,2022,6,1
734,0,1000.0,180.0,6,2022,6,1
410,0,137.5,24.75,12,2022,6,1
531,0,2257.04,406.27,11,2022,6,1
386,0,15649.2,2816.86,11,2022,6,1
1265,0,3000.0,540.0,6,2022,6,1
113,0,274.5,49.41,12,2022,6,1
734,0,3483.9,627.1,6,2022,6,1
492,0,4445.05,800.11,11,2022,6,1
1279,0,4422.04,795.97,15,2022,6,1
492,0,3291.75,592.52,11,2022,6,1
859,0,107.6,19.37,11,2022,6,1
1339,0,160.0,28.8,12,2022,6,1
960,0,3073.22,553.18,3,2022,6,1
1143,0,68.16,12.27,11,2022,6,1
1167,0,3389.6,610.13,12,2022,6,1
750,0,4330.04,779.42,11,2022,6,1
1143,0,761.57,137.08,11,2022,6,1
138,0,76.3,13.73,9,2022,6,1
589,0,1053.0,189.54,9,2022,6,1
981,1,1158810.0,208585.8,11,2022,6,1
1327,0,1017.52,183.15,9,2022,6,1
1485,0,3394.0,610.92,5,2022,6,1
1433,0,840.0,151.2,6,2022,6,1
455,0,8614.98,1550.7,8,2022,6,1
394,0,3739.8,673.16,11,2022,6,1
328,0,22100.0,3978.0,2,2022,6,1
423,0,3990.0,0.0,6,2022,6,1
790,0,260.15,46.83,12,2022,6,1
891,0,982.85,176.92,11,2022,6,1
113,0,273.9,49.3,12,2022,6,1
730,0,44098.18,7937.68,11,2022,6,1
1473,0,2427.25,436.91,9,2022,6,1
142,1,38146.68,6866.4,15,2022,6,1
896,0,638.76,114.98,12,2022,6,1
394,0,1271.6,228.89,11,2022,6,1
418,0,1002.4,180.43,12,2022,6,1
1152,0,699.65,125.94,11,2022,6,1
1143,0,1003.35,180.6,11,2022,6,1
1363,0,1153.5,207.63,12,2022,6,1
598,0,674.08,121.33,11,2022,6,1
567,0,216.0,38.88,12,2022,6,1
848,0,9193.2,1654.78,12,2022,6,1
861,0,14036.37,2526.54,11,2022,6,1
677,0,1140.0,0.0,12,2022,6,1
301,0,250.0,45.0,12,2022,6,1
1143,0,1037.34,186.72,11,2022,6,1
685,0,720.0,129.6,12,2022,6,1
1331,0,7649.64,1376.94,11,2022,6,1
1224,0,5628.96,1013.21,9,2022,6,1
843,0,30.94,5.57,12,2022,6,1
1104,0,1172.38,211.03,12,2022,6,1
577,0,1120.0,201.6,10,2022,6,1
429,0,280.24,50.44,11,2022,6,1
351,0,3980.0,716.4,12,2022,6,1
1104,0,1553.2,279.58,12,2022,6,1
68,0,495.0,0.0,6,2022,6,1
692,0,2287.29,411.71,6,2022,6,1
1104,0,955.8,172.04,12,2022,6,1
699,0,186.12,33.51,11,2022,6,1
401,0,5027.0,904.85,12,2022,6,1
1343,0,565.8,101.84,11,2022,6,1
728,0,414.92,74.69,11,2022,6,1
321,0,393.84,70.89,11,2022,6,1
1073,0,13032.6,2345.86,3,2022,6,1
1212,0,1284.0,231.12,12,2022,6,1
400,0,5580.0,1004.4,14,2022,6,1
1310,0,613.5,110.43,11,2022,6,1
790,0,349.0,62.82,12,2022,6,1
979,0,473.42,85.22,11,2022,6,1
448,0,15474.07,2785.33,3,2022,6,1
1152,0,4990.91,898.36,15,2022,6,1
495,0,330.0,59.4,12,2022,6,1
109,0,657.08,118.27,12,2022,6,1
1327,0,7852.3,1413.41,9,2022,6,1
1332,0,748.57,134.74,11,2022,6,1
947,0,1236.1,222.5,1,2022,6,1
653,0,465.0,83.7,12,2022,6,1
668,0,2075.67,373.62,11,2022,6,1
1503,0,1995.0,359.1,12,2022,6,1
1339,0,480.0,86.4,12,2022,6,1
1265,0,31894.0,5740.92,6,2022,6,1
511,0,405.6,73.01,12,2022,6,1
577,0,2299.0,413.82,10,2022,6,1
23,0,1050.0,189.0,6,2022,6,1
1332,0,3147.63,566.57,11,2022,6,1
946,1,2146.62,386.39,11,2022,6,1
1455,0,704.19,126.75,15,2022,6,1
1213,0,1139.4,205.09,6,2022,6,1
39,0,2537.29,456.71,1,2022,6,1
1514,0,44067.0,7932.06,6,2022,6,1
238,0,573.34,103.2,15,2022,6,1
1504,0,10793.0,1942.74,11,2022,6,1
345,0,11100.0,1998.0,6,2022,6,1
394,0,7638.24,1374.88,11,2022,6,1
1509,1,254580.09,45824.42,15,2022,6,1
1018,0,233.28,41.99,12,2022,6,1
23,0,11520.0,2073.6,6,2022,6,1
1324,0,211.2,38.02,12,2022,6,1
736,0,3921.92,705.95,4,2022,6,1
321,0,688.45,123.92,11,2022,6,1
651,0,133250.64,23985.12,11,2022,6,1
1226,0,29351.29,5283.23,15,2022,6,1
1551,0,4371.8,786.92,15,2022,6,1
1518,0,7505.2,1350.94,3,2022,6,1
401,0,1545.0,278.1,12,2022,6,1
780,0,25562.25,4601.21,11,2022,6,1
1145,0,361.56,65.08,12,2022,6,1
1461,0,21080.92,3794.56,3,2022,6,1
1050,0,23111.5,4160.07,5,2022,6,1
1339,0,224.0,40.32,12,2022,6,1
252,0,135.0,24.3,12,2022,6,1
1473,0,165.9,29.86,9,2022,6,1
1479,0,7854.0,1413.72,12,2022,6,1
1166,0,3310.42,595.88,12,2022,6,1
396,1,22116.0,3980.88,11,2022,6,1
1143,0,2247.68,404.58,11,2022,6,1
1322,0,893.04,160.75,11,2022,6,1
1111,0,4700.79,846.14,15,2022,6,1
1411,0,13685.76,2463.45,11,2022,6,1
401,0,24.0,4.32,12,2022,6,1
1332,0,747.02,134.46,11,2022,6,1
408,0,795.27,143.15,11,2022,6,1
132,0,382.36,68.82,9,2022,6,1
5,0,255.0,45.9,12,2022,6,1
321,0,978.1,176.06,11,2022,6,1
730,0,4089.96,736.19,11,2022,6,1
395,0,6481.45,1166.67,5,2022,6,1
724,0,12440.1,2239.22,3,2022,6,1
